DATE;T2M_MAX;FECHA;T2M_MIN;FECHA;PRECTOTCORR;FECHA;RH2M;FECHA;PSC;FECHA;WS10M;FECHA;WD10M
18/01/2004;28,14;18/01/2004;19,51;18/01/2004;0,06;18/01/2004;81,5;18/01/2004;74,44;18/01/2004;3,08;18/01/2004;293,25
19/01/2004;28,73;19/01/2004;19,58;19/01/2004;0,64;19/01/2004;79;19/01/2004;74,37;19/01/2004;2,68;19/01/2004;287
20/01/2004;26,48;20/01/2004;18,98;20/01/2004;1,24;20/01/2004;82,88;20/01/2004;74,36;20/01/2004;3,31;20/01/2004;261,75
21/01/2004;25,19;21/01/2004;18,15;21/01/2004;0,97;21/01/2004;81,25;21/01/2004;74,47;21/01/2004;2,46;21/01/2004;253,94
22/01/2004;27,16;22/01/2004;18,33;22/01/2004;1,29;22/01/2004;79,94;22/01/2004;74,56;22/01/2004;2,2;22/01/2004;294,56
23/01/2004;27,15;23/01/2004;18,65;23/01/2004;0,3;23/01/2004;78,62;23/01/2004;74,5;23/01/2004;2,7;23/01/2004;304,38
24/01/2004;26,81;24/01/2004;18,78;24/01/2004;0,04;24/01/2004;79,31;24/01/2004;74,42;24/01/2004;3,05;24/01/2004;271,69
25/01/2004;27,89;25/01/2004;18,69;25/01/2004;0,3;25/01/2004;77,5;25/01/2004;74,36;25/01/2004;3,42;25/01/2004;277,88
26/01/2004;28,18;26/01/2004;18,05;26/01/2004;0,25;26/01/2004;76,69;26/01/2004;74,4;26/01/2004;3,25;26/01/2004;278
27/01/2004;28,44;27/01/2004;18,69;27/01/2004;2,81;27/01/2004;78,5;27/01/2004;74,49;27/01/2004;3,18;27/01/2004;284,94
28/01/2004;28,73;28/01/2004;18,11;28/01/2004;5,46;28/01/2004;78,06;28/01/2004;74,46;28/01/2004;2,96;28/01/2004;282,06
29/01/2004;28,6;29/01/2004;19,3;29/01/2004;2,75;29/01/2004;80,62;29/01/2004;74,37;29/01/2004;3,36;29/01/2004;285,81
30/01/2004;27,73;30/01/2004;19,04;30/01/2004;16,34;30/01/2004;81,81;30/01/2004;74,27;30/01/2004;3,7;30/01/2004;273,88
31/01/2004;27,76;31/01/2004;19,47;31/01/2004;3,66;31/01/2004;83,06;31/01/2004;74,28;31/01/2004;3,25;31/01/2004;277
01/02/2004;27,77;01/02/2004;19,62;01/02/2004;1,7;01/02/2004;82,56;01/02/2004;74,32;01/02/2004;3,41;01/02/2004;270,56
02/02/2004;28,71;02/02/2004;20,05;02/02/2004;2,91;02/02/2004;80,25;02/02/2004;74,35;02/02/2004;3,39;02/02/2004;269,94
03/02/2004;28,05;03/02/2004;19,65;03/02/2004;0,56;03/02/2004;81,44;03/02/2004;74,33;03/02/2004;3,49;03/02/2004;289,56
04/02/2004;26,08;04/02/2004;20,21;04/02/2004;11,41;04/02/2004;86,94;04/02/2004;74,25;04/02/2004;2,98;04/02/2004;304,25
05/02/2004;28,96;05/02/2004;20,4;05/02/2004;3,23;05/02/2004;81,88;05/02/2004;74,33;05/02/2004;3,21;05/02/2004;312,69
06/02/2004;28,01;06/02/2004;20,54;06/02/2004;8,39;06/02/2004;85,44;06/02/2004;74,28;06/02/2004;3,28;06/02/2004;299
07/02/2004;26,9;07/02/2004;20,55;07/02/2004;5,2;07/02/2004;87,88;07/02/2004;74,28;07/02/2004;3,67;07/02/2004;292,38
08/02/2004;26,45;08/02/2004;20,48;08/02/2004;1,47;08/02/2004;86,94;08/02/2004;74,34;08/02/2004;3,18;08/02/2004;308,56
09/02/2004;27,53;09/02/2004;20,68;09/02/2004;1,56;09/02/2004;87,38;09/02/2004;74,26;09/02/2004;3,3;09/02/2004;286,31
10/02/2004;26,58;10/02/2004;21,27;10/02/2004;36,22;10/02/2004;88,06;10/02/2004;74,2;10/02/2004;3,18;10/02/2004;264,06
11/02/2004;26,65;11/02/2004;21,14;11/02/2004;10,87;11/02/2004;87,56;11/02/2004;74,25;11/02/2004;3,45;11/02/2004;260,19
12/02/2004;25,51;12/02/2004;21,19;12/02/2004;7,34;12/02/2004;91,25;12/02/2004;74,35;12/02/2004;3,77;12/02/2004;270,81
13/02/2004;27,9;13/02/2004;19,81;13/02/2004;11,62;13/02/2004;84,81;13/02/2004;74,45;13/02/2004;3,34;13/02/2004;281,81
14/02/2004;27,48;14/02/2004;20,97;14/02/2004;10,61;14/02/2004;88,25;14/02/2004;74,38;14/02/2004;3,54;14/02/2004;303,25
15/02/2004;28,05;15/02/2004;20,6;15/02/2004;8,71;15/02/2004;85,62;15/02/2004;74,38;15/02/2004;3,22;15/02/2004;301,25
16/02/2004;25,48;16/02/2004;21,12;16/02/2004;6,99;16/02/2004;89,94;16/02/2004;74,37;16/02/2004;3,07;16/02/2004;285,62
17/02/2004;26,77;17/02/2004;20,9;17/02/2004;15,44;17/02/2004;89,81;17/02/2004;74,43;17/02/2004;3,22;17/02/2004;306,06
18/02/2004;26,43;18/02/2004;20,47;18/02/2004;14,25;18/02/2004;89,12;18/02/2004;74,4;18/02/2004;3,21;18/02/2004;296,38
19/02/2004;24,02;19/02/2004;20,87;19/02/2004;11,83;19/02/2004;93,56;19/02/2004;74,37;19/02/2004;3,09;19/02/2004;273,06
20/02/2004;25,94;20/02/2004;19,73;20/02/2004;6,42;20/02/2004;87,69;20/02/2004;74,35;20/02/2004;2,3;20/02/2004;248,94
21/02/2004;26,73;21/02/2004;20,37;21/02/2004;13,62;21/02/2004;88,81;21/02/2004;74,4;21/02/2004;2,29;21/02/2004;279,88
22/02/2004;26,08;22/02/2004;20,85;22/02/2004;11,47;22/02/2004;90;22/02/2004;74,46;22/02/2004;3,08;22/02/2004;269,12
23/02/2004;24,58;23/02/2004;20,69;23/02/2004;3,8;23/02/2004;91,75;23/02/2004;74,44;23/02/2004;3,48;23/02/2004;284,94
24/02/2004;25,7;24/02/2004;19,97;24/02/2004;6,04;24/02/2004;90,12;24/02/2004;74,33;24/02/2004;3,29;24/02/2004;291,69
25/02/2004;27,08;25/02/2004;19,7;25/02/2004;4,18;25/02/2004;86,44;25/02/2004;74,35;25/02/2004;2,23;25/02/2004;285,19
26/02/2004;26,4;26/02/2004;20,17;26/02/2004;1,1;26/02/2004;87,81;26/02/2004;74,41;26/02/2004;2,37;26/02/2004;289,81
27/02/2004;27,48;27/02/2004;19,99;27/02/2004;6,71;27/02/2004;85,12;27/02/2004;74,37;27/02/2004;2,91;27/02/2004;282,88
28/02/2004;26,62;28/02/2004;19,15;28/02/2004;6,83;28/02/2004;86,12;28/02/2004;74,3;28/02/2004;3,19;28/02/2004;290,44
29/02/2004;27,39;29/02/2004;18,66;29/02/2004;6,13;29/02/2004;85,88;29/02/2004;74,23;29/02/2004;3,19;29/02/2004;273,75
01/03/2004;26,76;01/03/2004;19,86;01/03/2004;8,96;01/03/2004;88,69;01/03/2004;74,26;01/03/2004;3,41;01/03/2004;269,06
02/03/2004;28,23;02/03/2004;20,18;02/03/2004;0,87;02/03/2004;86,44;02/03/2004;74,26;02/03/2004;3,27;02/03/2004;281,88
03/03/2004;28,01;03/03/2004;19,76;03/03/2004;2,01;03/03/2004;86,69;03/03/2004;74,23;03/03/2004;3,24;03/03/2004;285,38
04/03/2004;27,07;04/03/2004;20,19;04/03/2004;3,38;04/03/2004;86,94;04/03/2004;74,26;04/03/2004;3,15;04/03/2004;262,19
05/03/2004;24,73;05/03/2004;20;05/03/2004;12,36;05/03/2004;90,44;05/03/2004;74,33;05/03/2004;2,22;05/03/2004;267,5
06/03/2004;25,53;06/03/2004;19,89;06/03/2004;12,97;06/03/2004;89;06/03/2004;74,39;06/03/2004;2,51;06/03/2004;279,06
07/03/2004;26,59;07/03/2004;20,33;07/03/2004;8,59;07/03/2004;89,56;07/03/2004;74,34;07/03/2004;3,02;07/03/2004;301,44
08/03/2004;26,2;08/03/2004;20,6;08/03/2004;3,43;08/03/2004;89,56;08/03/2004;74,28;08/03/2004;3,1;08/03/2004;291,12
09/03/2004;26,55;09/03/2004;20,73;09/03/2004;4,08;09/03/2004;89,44;09/03/2004;74,27;09/03/2004;3,42;09/03/2004;284,19
10/03/2004;27,29;10/03/2004;20,51;10/03/2004;5,24;10/03/2004;88,25;10/03/2004;74,33;10/03/2004;3,22;10/03/2004;292,38
11/03/2004;27,05;11/03/2004;20,44;11/03/2004;0,86;11/03/2004;88;11/03/2004;74,3;11/03/2004;2,94;11/03/2004;289,81
12/03/2004;28,3;12/03/2004;20,24;12/03/2004;4,28;12/03/2004;85,69;12/03/2004;74,19;12/03/2004;2,97;12/03/2004;278,44
13/03/2004;28,9;13/03/2004;19,77;13/03/2004;4,98;13/03/2004;83,5;13/03/2004;74,19;13/03/2004;3,16;13/03/2004;269,56
14/03/2004;28,16;14/03/2004;20,13;14/03/2004;1,09;14/03/2004;85,31;14/03/2004;74,24;14/03/2004;3;14/03/2004;261,62
15/03/2004;26,92;15/03/2004;20,58;15/03/2004;0,61;15/03/2004;88,38;15/03/2004;74,24;15/03/2004;3,2;15/03/2004;278,94
16/03/2004;27,5;16/03/2004;20,68;16/03/2004;7,53;16/03/2004;88,12;16/03/2004;74,2;16/03/2004;3,01;16/03/2004;288,06
17/03/2004;28,36;17/03/2004;20,77;17/03/2004;0,6;17/03/2004;87;17/03/2004;74,16;17/03/2004;3,33;17/03/2004;288,88
18/03/2004;27,9;18/03/2004;20,99;18/03/2004;8,76;18/03/2004;87,81;18/03/2004;74,19;18/03/2004;3,56;18/03/2004;290,75
19/03/2004;26,01;19/03/2004;21,02;19/03/2004;5,15;19/03/2004;90,31;19/03/2004;74,19;19/03/2004;2,62;19/03/2004;310,56
20/03/2004;25,76;20/03/2004;21,12;20/03/2004;2,21;20/03/2004;87,88;20/03/2004;74,16;20/03/2004;2,6;20/03/2004;258,31
21/03/2004;24,05;21/03/2004;21,03;21/03/2004;9,68;21/03/2004;92,75;21/03/2004;74,16;21/03/2004;2,63;21/03/2004;283,44
22/03/2004;27,8;22/03/2004;20,15;22/03/2004;2,16;22/03/2004;86,06;22/03/2004;74,18;22/03/2004;3,02;22/03/2004;266,94
23/03/2004;26,82;23/03/2004;21,03;23/03/2004;2,97;23/03/2004;88,56;23/03/2004;74,21;23/03/2004;3,36;23/03/2004;269,19
24/03/2004;27,12;24/03/2004;20,36;24/03/2004;14,77;24/03/2004;89,12;24/03/2004;74,26;24/03/2004;3,75;24/03/2004;266,5
25/03/2004;27,9;25/03/2004;20,48;25/03/2004;14,99;25/03/2004;88;25/03/2004;74,29;25/03/2004;3,56;25/03/2004;281,25
26/03/2004;27,04;26/03/2004;20,82;26/03/2004;13,9;26/03/2004;88,81;26/03/2004;74,25;26/03/2004;2,32;26/03/2004;256,94
27/03/2004;26,18;27/03/2004;20,54;27/03/2004;1,75;27/03/2004;86,81;27/03/2004;74,29;27/03/2004;2,45;27/03/2004;188,69
28/03/2004;28,37;28/03/2004;19,76;28/03/2004;3,37;28/03/2004;81,19;28/03/2004;74,35;28/03/2004;1,76;28/03/2004;198,31
29/03/2004;27,87;29/03/2004;20,26;29/03/2004;1,37;29/03/2004;85,69;29/03/2004;74,4;29/03/2004;2,33;29/03/2004;228,94
30/03/2004;28,01;30/03/2004;20,19;30/03/2004;14,98;30/03/2004;87;30/03/2004;74,35;30/03/2004;2,61;30/03/2004;268,88
31/03/2004;26,55;31/03/2004;20,95;31/03/2004;5,11;31/03/2004;88,38;31/03/2004;74,37;31/03/2004;3,59;31/03/2004;283,31
01/04/2004;25,69;01/04/2004;20,34;01/04/2004;9,22;01/04/2004;89,69;01/04/2004;74,38;01/04/2004;3,34;01/04/2004;317,62
02/04/2004;27,51;02/04/2004;19,62;02/04/2004;3,93;02/04/2004;84,88;02/04/2004;74,36;02/04/2004;2,5;02/04/2004;219,81
03/04/2004;27,23;03/04/2004;20,93;03/04/2004;2,28;03/04/2004;89,12;03/04/2004;74,36;03/04/2004;3,21;03/04/2004;285,19
04/04/2004;28,26;04/04/2004;20,54;04/04/2004;5,04;04/04/2004;85,75;04/04/2004;74,32;04/04/2004;2,64;04/04/2004;302,12
05/04/2004;30,2;05/04/2004;20,88;05/04/2004;2,03;05/04/2004;82,38;05/04/2004;74,33;05/04/2004;2,88;05/04/2004;268,44
06/04/2004;29,6;06/04/2004;19,83;06/04/2004;1,48;06/04/2004;82,31;06/04/2004;74,33;06/04/2004;2,89;06/04/2004;273,5
07/04/2004;28,88;07/04/2004;20,15;07/04/2004;2,49;07/04/2004;83,19;07/04/2004;74,25;07/04/2004;2,94;07/04/2004;286,69
08/04/2004;28;08/04/2004;19,22;08/04/2004;5,62;08/04/2004;84,44;08/04/2004;74,26;08/04/2004;2,72;08/04/2004;276,56
09/04/2004;28,22;09/04/2004;19,49;09/04/2004;5,6;09/04/2004;84,19;09/04/2004;74,36;09/04/2004;2,77;09/04/2004;313,69
10/04/2004;27,88;10/04/2004;19,91;10/04/2004;4,32;10/04/2004;85,19;10/04/2004;74,32;10/04/2004;2,76;10/04/2004;291,56
11/04/2004;28,01;11/04/2004;20,57;11/04/2004;15,06;11/04/2004;85,06;11/04/2004;74,25;11/04/2004;2,23;11/04/2004;291
12/04/2004;28,12;12/04/2004;20,98;12/04/2004;14,98;12/04/2004;87,31;12/04/2004;74,21;12/04/2004;2,81;12/04/2004;281,69
13/04/2004;27,67;13/04/2004;20,5;13/04/2004;10,88;13/04/2004;84,75;13/04/2004;74,39;13/04/2004;2,17;13/04/2004;240,5
14/04/2004;24,33;14/04/2004;20,72;14/04/2004;5,2;14/04/2004;91,81;14/04/2004;74,41;14/04/2004;1,9;14/04/2004;289,5
15/04/2004;26,26;15/04/2004;20,74;15/04/2004;4,42;15/04/2004;89,44;15/04/2004;74,41;15/04/2004;3,16;15/04/2004;325,12
16/04/2004;27,76;16/04/2004;20,36;16/04/2004;9,2;16/04/2004;84,06;16/04/2004;74,45;16/04/2004;1,5;16/04/2004;272,38
17/04/2004;27,63;17/04/2004;20,62;17/04/2004;1,66;17/04/2004;87,25;17/04/2004;74,4;17/04/2004;3,25;17/04/2004;265,25
18/04/2004;27,46;18/04/2004;20,09;18/04/2004;14,63;18/04/2004;85,94;18/04/2004;74,4;18/04/2004;2,67;18/04/2004;256,69
19/04/2004;27,13;19/04/2004;20,04;19/04/2004;25,42;19/04/2004;87,38;19/04/2004;74,32;19/04/2004;3,23;19/04/2004;276,62
20/04/2004;26,8;20/04/2004;19,83;20/04/2004;6,99;20/04/2004;87,81;20/04/2004;74,32;20/04/2004;3,29;20/04/2004;269,69
21/04/2004;27,17;21/04/2004;20,23;21/04/2004;3,26;21/04/2004;88,19;21/04/2004;74,33;21/04/2004;3,24;21/04/2004;268,75
22/04/2004;25;22/04/2004;20,1;22/04/2004;5,4;22/04/2004;91,31;22/04/2004;74,4;22/04/2004;2,76;22/04/2004;293,31
23/04/2004;23,87;23/04/2004;20,15;23/04/2004;2,4;23/04/2004;92,25;23/04/2004;74,4;23/04/2004;2,91;23/04/2004;268,75
24/04/2004;27,4;24/04/2004;19,57;24/04/2004;14,15;24/04/2004;84,25;24/04/2004;74,4;24/04/2004;2,02;24/04/2004;245,88
25/04/2004;26,74;25/04/2004;20,26;25/04/2004;5,13;25/04/2004;89,25;25/04/2004;74,37;25/04/2004;2,74;25/04/2004;305,81
26/04/2004;24,73;26/04/2004;19,93;26/04/2004;2,36;26/04/2004;88,5;26/04/2004;74,36;26/04/2004;1,79;26/04/2004;254,06
27/04/2004;26,71;27/04/2004;20,12;27/04/2004;3,85;27/04/2004;88,25;27/04/2004;74,36;27/04/2004;2,52;27/04/2004;287,12
28/04/2004;27,49;28/04/2004;19,73;28/04/2004;5,65;28/04/2004;87,06;28/04/2004;74,37;28/04/2004;2,72;28/04/2004;290,75
29/04/2004;27,66;29/04/2004;20,69;29/04/2004;4,16;29/04/2004;87,5;29/04/2004;74,35;29/04/2004;3,27;29/04/2004;279,38
30/04/2004;28,07;30/04/2004;19,4;30/04/2004;4,88;30/04/2004;82,38;30/04/2004;74,26;30/04/2004;2,71;30/04/2004;265,94
01/05/2004;27,41;01/05/2004;19,75;01/05/2004;2,61;01/05/2004;87,38;01/05/2004;74,17;01/05/2004;3,22;01/05/2004;302,62
02/05/2004;26,83;02/05/2004;20,33;02/05/2004;4,12;02/05/2004;87,31;02/05/2004;74,2;02/05/2004;2,9;02/05/2004;279,38
03/05/2004;26,05;03/05/2004;20,3;03/05/2004;7,55;03/05/2004;88,12;03/05/2004;74,31;03/05/2004;2,3;03/05/2004;284,69
04/05/2004;27,32;04/05/2004;20,49;04/05/2004;1,64;04/05/2004;87,56;04/05/2004;74,34;04/05/2004;2,66;04/05/2004;300,38
05/05/2004;27,72;05/05/2004;20,4;05/05/2004;8;05/05/2004;87,56;05/05/2004;74,34;05/05/2004;2,8;05/05/2004;282,88
06/05/2004;28,77;06/05/2004;20,44;06/05/2004;11,05;06/05/2004;86,31;06/05/2004;74,32;06/05/2004;2,95;06/05/2004;293,62
07/05/2004;28,77;07/05/2004;20,89;07/05/2004;1,46;07/05/2004;84,94;07/05/2004;74,35;07/05/2004;2,6;07/05/2004;281,12
08/05/2004;28,33;08/05/2004;21,01;08/05/2004;3,3;08/05/2004;87,81;08/05/2004;74,28;08/05/2004;3,03;08/05/2004;283,12
09/05/2004;28,67;09/05/2004;20,24;09/05/2004;4,01;09/05/2004;85,81;09/05/2004;74,23;09/05/2004;2,97;09/05/2004;279,62
10/05/2004;28,18;10/05/2004;19,51;10/05/2004;0,51;10/05/2004;85,31;10/05/2004;74,29;10/05/2004;3,3;10/05/2004;310,38
11/05/2004;28,19;11/05/2004;20,21;11/05/2004;12,82;11/05/2004;85,06;11/05/2004;74,29;11/05/2004;2,75;11/05/2004;298,62
12/05/2004;28,82;12/05/2004;20,94;12/05/2004;6,45;12/05/2004;85,38;12/05/2004;74,25;12/05/2004;2,79;12/05/2004;277,44
13/05/2004;28,39;13/05/2004;20,63;13/05/2004;2,91;13/05/2004;85,94;13/05/2004;74,18;13/05/2004;2,83;13/05/2004;285,62
14/05/2004;28,9;14/05/2004;20,02;14/05/2004;4,1;14/05/2004;83,56;14/05/2004;74,12;14/05/2004;2,99;14/05/2004;280,81
15/05/2004;25,25;15/05/2004;20,04;15/05/2004;1,58;15/05/2004;89,69;15/05/2004;74,17;15/05/2004;2,41;15/05/2004;260
16/05/2004;26,6;16/05/2004;19,93;16/05/2004;18,41;16/05/2004;87,75;16/05/2004;74,31;16/05/2004;2,57;16/05/2004;274,56
17/05/2004;26,83;17/05/2004;19,91;17/05/2004;18,48;17/05/2004;87,38;17/05/2004;74,35;17/05/2004;2,83;17/05/2004;267,94
18/05/2004;24,07;18/05/2004;20,03;18/05/2004;8,32;18/05/2004;91,25;18/05/2004;74,33;18/05/2004;2,79;18/05/2004;244,62
19/05/2004;24,42;19/05/2004;19,58;19/05/2004;1,68;19/05/2004;89,25;19/05/2004;74,44;19/05/2004;2,55;19/05/2004;278
20/05/2004;27,57;20/05/2004;18,93;20/05/2004;45,86;20/05/2004;85,88;20/05/2004;74,54;20/05/2004;2,89;20/05/2004;301,5
21/05/2004;25,95;21/05/2004;20,18;21/05/2004;5,1;21/05/2004;90,5;21/05/2004;74,5;21/05/2004;3,23;21/05/2004;288,75
22/05/2004;26;22/05/2004;19,65;22/05/2004;1,41;22/05/2004;87,62;22/05/2004;74,45;22/05/2004;2,99;22/05/2004;266,5
23/05/2004;25,68;23/05/2004;19,99;23/05/2004;6,56;23/05/2004;90,19;23/05/2004;74,38;23/05/2004;2,58;23/05/2004;276,31
24/05/2004;26,81;24/05/2004;19,68;24/05/2004;7,87;24/05/2004;88,38;24/05/2004;74,36;24/05/2004;3,05;24/05/2004;283,88
25/05/2004;26,99;25/05/2004;19,65;25/05/2004;2,07;25/05/2004;86,56;25/05/2004;74,37;25/05/2004;3,16;25/05/2004;266,69
26/05/2004;24,49;26/05/2004;19,33;26/05/2004;15,86;26/05/2004;89,62;26/05/2004;74,35;26/05/2004;2,45;26/05/2004;267,5
27/05/2004;27,49;27/05/2004;19,08;27/05/2004;2,15;27/05/2004;83,81;27/05/2004;74,41;27/05/2004;2,57;27/05/2004;291,56
28/05/2004;25,63;28/05/2004;19,84;28/05/2004;2,93;28/05/2004;88,44;28/05/2004;74,48;28/05/2004;2,95;28/05/2004;280,38
29/05/2004;26,99;29/05/2004;19,23;29/05/2004;9,19;29/05/2004;86,75;29/05/2004;74,45;29/05/2004;3,02;29/05/2004;308,06
30/05/2004;26,37;30/05/2004;20,05;30/05/2004;1,58;30/05/2004;88,44;30/05/2004;74,39;30/05/2004;3,08;30/05/2004;287,81
31/05/2004;27,01;31/05/2004;19,11;31/05/2004;0,43;31/05/2004;85;31/05/2004;74,31;31/05/2004;2,99;31/05/2004;273,38
01/06/2004;27,15;01/06/2004;18,54;01/06/2004;1,32;01/06/2004;86,12;01/06/2004;74,19;01/06/2004;2,82;01/06/2004;301,12
02/06/2004;26,56;02/06/2004;18,55;02/06/2004;2,66;02/06/2004;86,31;02/06/2004;74,26;02/06/2004;3,02;02/06/2004;299,75
03/06/2004;27,62;03/06/2004;18,6;03/06/2004;1,11;03/06/2004;84,81;03/06/2004;74,34;03/06/2004;2,98;03/06/2004;286,12
04/06/2004;25,55;04/06/2004;18,78;04/06/2004;8,08;04/06/2004;87,69;04/06/2004;74,38;04/06/2004;2,83;04/06/2004;261,12
05/06/2004;26,87;05/06/2004;19,02;05/06/2004;0,32;05/06/2004;84;05/06/2004;74,38;05/06/2004;2,64;05/06/2004;250,44
06/06/2004;27,08;06/06/2004;18,79;06/06/2004;4,31;06/06/2004;83,75;06/06/2004;74,3;06/06/2004;2,72;06/06/2004;276,56
07/06/2004;27,28;07/06/2004;18,91;07/06/2004;1,69;07/06/2004;85,62;07/06/2004;74,29;07/06/2004;3,05;07/06/2004;288,31
08/06/2004;26,44;08/06/2004;18,33;08/06/2004;1,37;08/06/2004;85,31;08/06/2004;74,39;08/06/2004;2,73;08/06/2004;275,75
09/06/2004;28,14;09/06/2004;18,95;09/06/2004;0,85;09/06/2004;81,12;09/06/2004;74,42;09/06/2004;2,78;09/06/2004;291,06
10/06/2004;27,68;10/06/2004;18,76;10/06/2004;0,58;10/06/2004;83,19;10/06/2004;74,33;10/06/2004;2,85;10/06/2004;290,25
11/06/2004;28,6;11/06/2004;18,01;11/06/2004;0,43;11/06/2004;80,94;11/06/2004;74,33;11/06/2004;2,95;11/06/2004;294,94
12/06/2004;27,66;12/06/2004;18,34;12/06/2004;0,6;12/06/2004;81,62;12/06/2004;74,36;12/06/2004;3,3;12/06/2004;290,75
13/06/2004;29,59;13/06/2004;17,92;13/06/2004;0,35;13/06/2004;78,19;13/06/2004;74,41;13/06/2004;2,72;13/06/2004;289,5
14/06/2004;29,25;14/06/2004;18,23;14/06/2004;0,86;14/06/2004;76;14/06/2004;74,38;14/06/2004;2,41;14/06/2004;268,06
15/06/2004;27,83;15/06/2004;18,65;15/06/2004;0,18;15/06/2004;79,19;15/06/2004;74,28;15/06/2004;2,53;15/06/2004;274,06
16/06/2004;28,66;16/06/2004;18,34;16/06/2004;0,13;16/06/2004;78,31;16/06/2004;74,25;16/06/2004;2,7;16/06/2004;285,5
17/06/2004;28,94;17/06/2004;18,75;17/06/2004;0,07;17/06/2004;77,12;17/06/2004;74,3;17/06/2004;2,66;17/06/2004;282,12
18/06/2004;28,33;18/06/2004;18,26;18/06/2004;0,04;18/06/2004;79,5;18/06/2004;74,36;18/06/2004;2,98;18/06/2004;284,38
19/06/2004;28,29;19/06/2004;18,64;19/06/2004;0,08;19/06/2004;78,75;19/06/2004;74,44;19/06/2004;3,05;19/06/2004;278,94
20/06/2004;29,08;20/06/2004;18,2;20/06/2004;0,09;20/06/2004;77,56;20/06/2004;74,37;20/06/2004;2,73;20/06/2004;273,38
21/06/2004;29,4;21/06/2004;18,07;21/06/2004;0,13;21/06/2004;77,94;21/06/2004;74,31;21/06/2004;3,16;21/06/2004;300,06
22/06/2004;29,51;22/06/2004;17,86;22/06/2004;0,04;22/06/2004;76,62;22/06/2004;74,31;22/06/2004;3,1;22/06/2004;279,88
23/06/2004;29,15;23/06/2004;18,32;23/06/2004;0,09;23/06/2004;77,56;23/06/2004;74,32;23/06/2004;2,69;23/06/2004;294,5
24/06/2004;28,24;24/06/2004;18,5;24/06/2004;0,05;24/06/2004;76,81;24/06/2004;74,33;24/06/2004;3,05;24/06/2004;284,12
25/06/2004;27,17;25/06/2004;17,75;25/06/2004;0,12;25/06/2004;79,19;25/06/2004;74,28;25/06/2004;2,88;25/06/2004;268,62
26/06/2004;27,77;26/06/2004;18,02;26/06/2004;0,19;26/06/2004;78,25;26/06/2004;74,26;26/06/2004;2,85;26/06/2004;276,25
27/06/2004;27,16;27/06/2004;17,8;27/06/2004;0,25;27/06/2004;79,81;27/06/2004;74,29;27/06/2004;2,84;27/06/2004;292,62
28/06/2004;27,34;28/06/2004;18,11;28/06/2004;0,05;28/06/2004;79,06;28/06/2004;74,32;28/06/2004;2,76;28/06/2004;272,81
29/06/2004;27,9;29/06/2004;18,77;29/06/2004;0,3;29/06/2004;78,56;29/06/2004;74,36;29/06/2004;2,88;29/06/2004;264,25
30/06/2004;28,13;30/06/2004;18,3;30/06/2004;1,53;30/06/2004;79,12;30/06/2004;74,37;30/06/2004;2,84;30/06/2004;275,06
01/07/2004;27,7;01/07/2004;18,71;01/07/2004;0,13;01/07/2004;80,94;01/07/2004;74,4;01/07/2004;3,13;01/07/2004;285,75
02/07/2004;27,59;02/07/2004;18,24;02/07/2004;0,16;02/07/2004;76,19;02/07/2004;74,41;02/07/2004;3,02;02/07/2004;256,81
03/07/2004;27,19;03/07/2004;18,69;03/07/2004;0,68;03/07/2004;76,19;03/07/2004;74,32;03/07/2004;2,5;03/07/2004;259,88
04/07/2004;27,58;04/07/2004;18,08;04/07/2004;2,22;04/07/2004;80,5;04/07/2004;74,31;04/07/2004;2,89;04/07/2004;295,31
05/07/2004;27,26;05/07/2004;19,02;05/07/2004;0,19;05/07/2004;81,19;05/07/2004;74,41;05/07/2004;3,15;05/07/2004;306,31
06/07/2004;28,59;06/07/2004;18,84;06/07/2004;0,51;06/07/2004;78,75;06/07/2004;74,42;06/07/2004;3,22;06/07/2004;289,94
07/07/2004;27,68;07/07/2004;18,78;07/07/2004;1,65;07/07/2004;79,81;07/07/2004;74,37;07/07/2004;2,88;07/07/2004;270,25
08/07/2004;28,01;08/07/2004;18,9;08/07/2004;1,17;08/07/2004;80,38;08/07/2004;74,33;08/07/2004;3;08/07/2004;278,38
09/07/2004;27,65;09/07/2004;18,99;09/07/2004;0,27;09/07/2004;78,75;09/07/2004;74,31;09/07/2004;3,02;09/07/2004;264,56
10/07/2004;27,62;10/07/2004;19;10/07/2004;0,12;10/07/2004;76,69;10/07/2004;74,31;10/07/2004;3,34;10/07/2004;252,75
11/07/2004;28,63;11/07/2004;18,33;11/07/2004;0,03;11/07/2004;73,69;11/07/2004;74,3;11/07/2004;2,99;11/07/2004;272,75
12/07/2004;28,06;12/07/2004;18,18;12/07/2004;0,38;12/07/2004;76,12;12/07/2004;74,31;12/07/2004;3,03;12/07/2004;280,81
13/07/2004;27,76;13/07/2004;18,58;13/07/2004;0,9;13/07/2004;78,06;13/07/2004;74,34;13/07/2004;2,99;13/07/2004;275,25
14/07/2004;27,53;14/07/2004;17,95;14/07/2004;0,61;14/07/2004;79,31;14/07/2004;74,33;14/07/2004;3,18;14/07/2004;271,5
15/07/2004;28,31;15/07/2004;18,77;15/07/2004;0,24;15/07/2004;77,25;15/07/2004;74,35;15/07/2004;2,55;15/07/2004;279,38
16/07/2004;29,32;16/07/2004;19,01;16/07/2004;0,13;16/07/2004;72,56;16/07/2004;74,39;16/07/2004;2,97;16/07/2004;278,5
